Date,Ha,Month,Unit,Unit_TW,Value,Year
10/1/04,348529.7289,10,Hectares,Eastern Little Karoo,0,2004
11/1/04,348529.7289,11,Hectares,Eastern Little Karoo,0,2004
12/1/04,348529.7289,12,Hectares,Eastern Little Karoo,0,2004
1/1/05,348529.7289,1,Hectares,Eastern Little Karoo,0,2005
2/1/05,348529.7289,2,Hectares,Eastern Little Karoo,0,2005
3/1/05,348529.7289,3,Hectares,Eastern Little Karoo,0,2005
4/1/05,348529.7289,4,Hectares,Eastern Little Karoo,0,2005
5/1/05,348529.7289,5,Hectares,Eastern Little Karoo,0,2005
6/1/05,348529.7289,6,Hectares,Eastern Little Karoo,0,2005
7/1/05,348529.7289,7,Hectares,Eastern Little Karoo,0,2005
8/1/05,348529.7289,8,Hectares,Eastern Little Karoo,0,2005
9/1/05,348529.7289,9,Hectares,Eastern Little Karoo,21.45802969,2005
10/1/05,348529.7289,10,Hectares,Eastern Little Karoo,0,2005
11/1/05,348529.7289,11,Hectares,Eastern Little Karoo,0,2005
12/1/05,348529.7289,12,Hectares,Eastern Little Karoo,0,2005
1/1/06,348529.7289,1,Hectares,Eastern Little Karoo,0,2006
2/1/06,348529.7289,2,Hectares,Eastern Little Karoo,0,2006
3/1/06,348529.7289,3,Hectares,Eastern Little Karoo,0,2006
4/1/06,348529.7289,4,Hectares,Eastern Little Karoo,0,2006
5/1/06,348529.7289,5,Hectares,Eastern Little Karoo,0,2006
6/1/06,348529.7289,6,Hectares,Eastern Little Karoo,0,2006
7/1/06,348529.7289,7,Hectares,Eastern Little Karoo,0,2006
8/1/06,348529.7289,8,Hectares,Eastern Little Karoo,0,2006
9/1/06,348529.7289,9,Hectares,Eastern Little Karoo,0,2006
10/1/06,348529.7289,10,Hectares,Eastern Little Karoo,0,2006
11/1/06,348529.7289,11,Hectares,Eastern Little Karoo,0,2006
12/1/06,348529.7289,12,Hectares,Eastern Little Karoo,0,2006
1/1/07,348529.7289,1,Hectares,Eastern Little Karoo,0,2007
2/1/07,348529.7289,2,Hectares,Eastern Little Karoo,0,2007
3/1/07,348529.7289,3,Hectares,Eastern Little Karoo,0,2007
4/1/07,348529.7289,4,Hectares,Eastern Little Karoo,0,2007
5/1/07,348529.7289,5,Hectares,Eastern Little Karoo,0,2007
6/1/07,348529.7289,6,Hectares,Eastern Little Karoo,0,2007
7/1/07,348529.7289,7,Hectares,Eastern Little Karoo,0,2007
8/1/07,348529.7289,8,Hectares,Eastern Little Karoo,0,2007
9/1/07,348529.7289,9,Hectares,Eastern Little Karoo,0,2007
10/1/07,348529.7289,10,Hectares,Eastern Little Karoo,0,2007
11/1/07,348529.7289,11,Hectares,Eastern Little Karoo,0,2007
12/1/07,348529.7289,12,Hectares,Eastern Little Karoo,0,2007
1/1/08,348529.7289,1,Hectares,Eastern Little Karoo,0,2008
2/1/08,348529.7289,2,Hectares,Eastern Little Karoo,0,2008
3/1/08,348529.7289,3,Hectares,Eastern Little Karoo,0,2008
4/1/08,348529.7289,4,Hectares,Eastern Little Karoo,0,2008
5/1/08,348529.7289,5,Hectares,Eastern Little Karoo,0,2008
6/1/08,348529.7289,6,Hectares,Eastern Little Karoo,0,2008
7/1/08,348529.7289,7,Hectares,Eastern Little Karoo,0,2008
8/1/08,348529.7289,8,Hectares,Eastern Little Karoo,0,2008
9/1/08,348529.7289,9,Hectares,Eastern Little Karoo,0,2008
10/1/08,348529.7289,10,Hectares,Eastern Little Karoo,0,2008
11/1/08,348529.7289,11,Hectares,Eastern Little Karoo,0,2008
12/1/08,348529.7289,12,Hectares,Eastern Little Karoo,0,2008
1/1/09,348529.7289,1,Hectares,Eastern Little Karoo,77.91819411,2009
2/1/09,348529.7289,2,Hectares,Eastern Little Karoo,6.479415852,2009
3/1/09,348529.7289,3,Hectares,Eastern Little Karoo,0,2009
4/1/09,348529.7289,4,Hectares,Eastern Little Karoo,1.851212782,2009
5/1/09,348529.7289,5,Hectares,Eastern Little Karoo,0,2009
6/1/09,348529.7289,6,Hectares,Eastern Little Karoo,0,2009
7/1/09,348529.7289,7,Hectares,Eastern Little Karoo,0,2009
8/1/09,348529.7289,8,Hectares,Eastern Little Karoo,0,2009
9/1/09,348529.7289,9,Hectares,Eastern Little Karoo,0,2009
10/1/09,348529.7289,10,Hectares,Eastern Little Karoo,0,2009
11/1/09,348529.7289,11,Hectares,Eastern Little Karoo,0,2009
12/1/09,348529.7289,12,Hectares,Eastern Little Karoo,0,2009
1/1/10,348529.7289,1,Hectares,Eastern Little Karoo,0,2010
2/1/10,348529.7289,2,Hectares,Eastern Little Karoo,107.2897047,2010
3/1/10,348529.7289,3,Hectares,Eastern Little Karoo,64.37409063,2010
4/1/10,348529.7289,4,Hectares,Eastern Little Karoo,0,2010
5/1/10,348529.7289,5,Hectares,Eastern Little Karoo,0,2010
6/1/10,348529.7289,6,Hectares,Eastern Little Karoo,0,2010
7/1/10,348529.7289,7,Hectares,Eastern Little Karoo,0,2010
8/1/10,348529.7289,8,Hectares,Eastern Little Karoo,0,2010
9/1/10,348529.7289,9,Hectares,Eastern Little Karoo,21.45795313,2010
10/1/10,348529.7289,10,Hectares,Eastern Little Karoo,0,2010
11/1/10,348529.7289,11,Hectares,Eastern Little Karoo,0,2010
12/1/10,348529.7289,12,Hectares,Eastern Little Karoo,0,2010
1/1/11,348529.7289,1,Hectares,Eastern Little Karoo,0,2011
2/1/11,348529.7289,2,Hectares,Eastern Little Karoo,0,2011
3/1/11,348529.7289,3,Hectares,Eastern Little Karoo,0,2011
4/1/11,348529.7289,4,Hectares,Eastern Little Karoo,0,2011
5/1/11,348529.7289,5,Hectares,Eastern Little Karoo,0,2011
6/1/11,348529.7289,6,Hectares,Eastern Little Karoo,0,2011
7/1/11,348529.7289,7,Hectares,Eastern Little Karoo,0,2011
8/1/11,348529.7289,8,Hectares,Eastern Little Karoo,0,2011
9/1/11,348529.7289,9,Hectares,Eastern Little Karoo,0,2011
10/1/11,348529.7289,10,Hectares,Eastern Little Karoo,0,2011
11/1/11,348529.7289,11,Hectares,Eastern Little Karoo,0,2011
12/1/11,348529.7289,12,Hectares,Eastern Little Karoo,0,2011
1/1/12,348529.7289,1,Hectares,Eastern Little Karoo,0,2012
2/1/12,348529.7289,2,Hectares,Eastern Little Karoo,40.98064457,2012
3/1/12,348529.7289,3,Hectares,Eastern Little Karoo,33.6597807,2012
4/1/12,348529.7289,4,Hectares,Eastern Little Karoo,0,2012
5/1/12,348529.7289,5,Hectares,Eastern Little Karoo,0,2012
6/1/12,348529.7289,6,Hectares,Eastern Little Karoo,0,2012
7/1/12,348529.7289,7,Hectares,Eastern Little Karoo,0,2012
8/1/12,348529.7289,8,Hectares,Eastern Little Karoo,0,2012
9/1/12,348529.7289,9,Hectares,Eastern Little Karoo,0,2012
10/1/12,348529.7289,10,Hectares,Eastern Little Karoo,0,2012
11/1/12,348529.7289,11,Hectares,Eastern Little Karoo,0,2012
12/1/12,348529.7289,12,Hectares,Eastern Little Karoo,56.5467417,2012
1/1/13,348529.7289,1,Hectares,Eastern Little Karoo,8.919575895,2013
2/1/13,348529.7289,2,Hectares,Eastern Little Karoo,113.7704764,2013
3/1/13,348529.7289,3,Hectares,Eastern Little Karoo,5.217279485,2013
4/1/13,348529.7289,4,Hectares,Eastern Little Karoo,0,2013
5/1/13,348529.7289,5,Hectares,Eastern Little Karoo,0,2013
6/1/13,348529.7289,6,Hectares,Eastern Little Karoo,0,2013
7/1/13,348529.7289,7,Hectares,Eastern Little Karoo,89.79161768,2013
8/1/13,348529.7289,8,Hectares,Eastern Little Karoo,0,2013
9/1/13,348529.7289,9,Hectares,Eastern Little Karoo,0,2013
10/1/13,348529.7289,10,Hectares,Eastern Little Karoo,0,2013
11/1/13,348529.7289,11,Hectares,Eastern Little Karoo,45.02208934,2013
12/1/13,348529.7289,12,Hectares,Eastern Little Karoo,0,2013
1/1/14,348529.7289,1,Hectares,Eastern Little Karoo,21.45777969,2014
2/1/14,348529.7289,2,Hectares,Eastern Little Karoo,28.10779907,2014
3/1/14,348529.7289,3,Hectares,Eastern Little Karoo,21.37538556,2014
4/1/14,348529.7289,4,Hectares,Eastern Little Karoo,0,2014
5/1/14,348529.7289,5,Hectares,Eastern Little Karoo,0,2014
6/1/14,348529.7289,6,Hectares,Eastern Little Karoo,0,2014
7/1/14,348529.7289,7,Hectares,Eastern Little Karoo,0,2014
8/1/14,348529.7289,8,Hectares,Eastern Little Karoo,0,2014
9/1/14,348529.7289,9,Hectares,Eastern Little Karoo,322.9600556,2014
10/1/14,348529.7289,10,Hectares,Eastern Little Karoo,249.5856242,2014
11/1/14,348529.7289,11,Hectares,Eastern Little Karoo,0,2014
12/1/14,348529.7289,12,Hectares,Eastern Little Karoo,0,2014
1/1/15,348529.7289,1,Hectares,Eastern Little Karoo,0,2015
2/1/15,348529.7289,2,Hectares,Eastern Little Karoo,672.2871307,2015
3/1/15,348529.7289,3,Hectares,Eastern Little Karoo,0,2015
4/1/15,348529.7289,4,Hectares,Eastern Little Karoo,0,2015
5/1/15,348529.7289,5,Hectares,Eastern Little Karoo,0,2015
6/1/15,348529.7289,6,Hectares,Eastern Little Karoo,0,2015
7/1/15,348529.7289,7,Hectares,Eastern Little Karoo,0,2015
8/1/15,348529.7289,8,Hectares,Eastern Little Karoo,0,2015
9/1/15,348529.7289,9,Hectares,Eastern Little Karoo,0,2015
10/1/15,348529.7289,10,Hectares,Eastern Little Karoo,0,2015
11/1/15,348529.7289,11,Hectares,Eastern Little Karoo,0,2015
12/1/15,348529.7289,12,Hectares,Eastern Little Karoo,0,2015
1/1/16,348529.7289,1,Hectares,Eastern Little Karoo,0,2016
2/1/16,348529.7289,2,Hectares,Eastern Little Karoo,0,2016
3/1/16,348529.7289,3,Hectares,Eastern Little Karoo,0,2016
4/1/16,348529.7289,4,Hectares,Eastern Little Karoo,0,2016
5/1/16,348529.7289,5,Hectares,Eastern Little Karoo,0,2016
6/1/16,348529.7289,6,Hectares,Eastern Little Karoo,0,2016
7/1/16,348529.7289,7,Hectares,Eastern Little Karoo,0,2016
8/1/16,348529.7289,8,Hectares,Eastern Little Karoo,171.6610563,2016
9/1/16,348529.7289,9,Hectares,Eastern Little Karoo,0,2016
10/1/16,348529.7289,10,Hectares,Eastern Little Karoo,0,2016
11/1/16,348529.7289,11,Hectares,Eastern Little Karoo,0,2016
12/1/16,348529.7289,12,Hectares,Eastern Little Karoo,0,2016
1/1/17,348529.7289,1,Hectares,Eastern Little Karoo,31.1373659,2017
2/1/17,348529.7289,2,Hectares,Eastern Little Karoo,381.2806691,2017
3/1/17,348529.7289,3,Hectares,Eastern Little Karoo,368.070167,2017
4/1/17,348529.7289,4,Hectares,Eastern Little Karoo,0,2017
5/1/17,348529.7289,5,Hectares,Eastern Little Karoo,0,2017
6/1/17,348529.7289,6,Hectares,Eastern Little Karoo,0,2017
7/1/17,348529.7289,7,Hectares,Eastern Little Karoo,0,2017
8/1/17,348529.7289,8,Hectares,Eastern Little Karoo,0,2017
9/1/17,348529.7289,9,Hectares,Eastern Little Karoo,0,2017
10/1/17,348529.7289,10,Hectares,Eastern Little Karoo,0,2017
11/1/17,348529.7289,11,Hectares,Eastern Little Karoo,33.49229592,2017
12/1/17,348529.7289,12,Hectares,Eastern Little Karoo,0,2017
1/1/18,348529.7289,1,Hectares,Eastern Little Karoo,0,2018
2/1/18,348529.7289,2,Hectares,Eastern Little Karoo,80.52954714,2018
3/1/18,348529.7289,3,Hectares,Eastern Little Karoo,0,2018
4/1/18,348529.7289,4,Hectares,Eastern Little Karoo,0,2018
5/1/18,348529.7289,5,Hectares,Eastern Little Karoo,0,2018
6/1/18,348529.7289,6,Hectares,Eastern Little Karoo,0,2018
7/1/18,348529.7289,7,Hectares,Eastern Little Karoo,0,2018
8/1/18,348529.7289,8,Hectares,Eastern Little Karoo,0,2018
9/1/18,348529.7289,9,Hectares,Eastern Little Karoo,0,2018
10/1/18,348529.7289,10,Hectares,Eastern Little Karoo,46.87023349,2018
11/1/18,348529.7289,11,Hectares,Eastern Little Karoo,14.22135781,2018
12/1/18,348529.7289,12,Hectares,Eastern Little Karoo,0,2018
1/1/19,348529.7289,1,Hectares,Eastern Little Karoo,0,2019
2/1/19,348529.7289,2,Hectares,Eastern Little Karoo,0,2019
3/1/19,348529.7289,3,Hectares,Eastern Little Karoo,0,2019
4/1/19,348529.7289,4,Hectares,Eastern Little Karoo,0,2019
5/1/19,348529.7289,5,Hectares,Eastern Little Karoo,0,2019
6/1/19,348529.7289,6,Hectares,Eastern Little Karoo,0,2019
7/1/19,348529.7289,7,Hectares,Eastern Little Karoo,0,2019
8/1/19,348529.7289,8,Hectares,Eastern Little Karoo,0,2019
9/1/19,348529.7289,9,Hectares,Eastern Little Karoo,0,2019
10/1/19,348529.7289,10,Hectares,Eastern Little Karoo,331.9546819,2019
11/1/19,348529.7289,11,Hectares,Eastern Little Karoo,15.98756496,2019
12/1/19,348529.7289,12,Hectares,Eastern Little Karoo,0,2019
1/1/20,348529.7289,1,Hectares,Eastern Little Karoo,0,2020
2/1/20,348529.7289,2,Hectares,Eastern Little Karoo,0,2020
3/1/20,348529.7289,3,Hectares,Eastern Little Karoo,0,2020
4/1/20,348529.7289,4,Hectares,Eastern Little Karoo,21.4582625,2020
5/1/20,348529.7289,5,Hectares,Eastern Little Karoo,0,2020
6/1/20,348529.7289,6,Hectares,Eastern Little Karoo,0,2020
7/1/20,348529.7289,7,Hectares,Eastern Little Karoo,0,2020
8/1/20,348529.7289,8,Hectares,Eastern Little Karoo,0,2020
9/1/20,348529.7289,9,Hectares,Eastern Little Karoo,0,2020
10/1/20,348529.7289,10,Hectares,Eastern Little Karoo,0,2020
11/1/20,348529.7289,11,Hectares,Eastern Little Karoo,0,2020
12/1/20,348529.7289,12,Hectares,Eastern Little Karoo,0,2020
1/1/21,348529.7289,1,Hectares,Eastern Little Karoo,0,2021
2/1/21,348529.7289,2,Hectares,Eastern Little Karoo,0,2021
3/1/21,348529.7289,3,Hectares,Eastern Little Karoo,0,2021
4/1/21,348529.7289,4,Hectares,Eastern Little Karoo,31.30190719,2021
5/1/21,348529.7289,5,Hectares,Eastern Little Karoo,0,2021
6/1/21,348529.7289,6,Hectares,Eastern Little Karoo,0,2021
7/1/21,348529.7289,7,Hectares,Eastern Little Karoo,0,2021
8/1/21,348529.7289,8,Hectares,Eastern Little Karoo,0,2021
9/1/21,348529.7289,9,Hectares,Eastern Little Karoo,0,2021
10/1/21,348529.7289,10,Hectares,Eastern Little Karoo,0,2021
11/1/21,348529.7289,11,Hectares,Eastern Little Karoo,0,2021
12/1/21,348529.7289,12,Hectares,Eastern Little Karoo,0,2021
1/1/22,348529.7289,1,Hectares,Eastern Little Karoo,0,2022
2/1/22,348529.7289,2,Hectares,Eastern Little Karoo,0,2022
3/1/22,348529.7289,3,Hectares,Eastern Little Karoo,0,2022
4/1/22,348529.7289,4,Hectares,Eastern Little Karoo,0,2022
5/1/22,348529.7289,5,Hectares,Eastern Little Karoo,0,2022
6/1/22,348529.7289,6,Hectares,Eastern Little Karoo,0,2022
7/1/22,348529.7289,7,Hectares,Eastern Little Karoo,0,2022
8/1/22,348529.7289,8,Hectares,Eastern Little Karoo,0,2022
9/1/22,348529.7289,9,Hectares,Eastern Little Karoo,0,2022
10/1/22,348529.7289,10,Hectares,Eastern Little Karoo,0,2022
11/1/22,348529.7289,11,Hectares,Eastern Little Karoo,37.61277388,2022
12/1/22,348529.7289,12,Hectares,Eastern Little Karoo,2.69263451,2022
11/1/00,26070.93822,11,Hectares,Gamkaberg mountain,0,2000
12/1/00,26070.93822,12,Hectares,Gamkaberg mountain,0,2000
1/1/01,26070.93822,1,Hectares,Gamkaberg mountain,0,2001
2/1/01,26070.93822,2,Hectares,Gamkaberg mountain,0,2001
3/1/01,26070.93822,3,Hectares,Gamkaberg mountain,0,2001
4/1/01,26070.93822,4,Hectares,Gamkaberg mountain,0,2001
5/1/01,26070.93822,5,Hectares,Gamkaberg mountain,0,2001
6/1/01,26070.93822,6,Hectares,Gamkaberg mountain,0,2001
7/1/01,26070.93822,7,Hectares,Gamkaberg mountain,0,2001
8/1/01,26070.93822,8,Hectares,Gamkaberg mountain,0,2001
9/1/01,26070.93822,9,Hectares,Gamkaberg mountain,0,2001
10/1/01,26070.93822,10,Hectares,Gamkaberg mountain,0,2001
11/1/01,26070.93822,11,Hectares,Gamkaberg mountain,0,2001
12/1/01,26070.93822,12,Hectares,Gamkaberg mountain,0,2001
1/1/02,26070.93822,1,Hectares,Gamkaberg mountain,0,2002
2/1/02,26070.93822,2,Hectares,Gamkaberg mountain,0,2002
3/1/02,26070.93822,3,Hectares,Gamkaberg mountain,0,2002
4/1/02,26070.93822,4,Hectares,Gamkaberg mountain,0,2002
5/1/02,26070.93822,5,Hectares,Gamkaberg mountain,0,2002
6/1/02,26070.93822,6,Hectares,Gamkaberg mountain,0,2002
7/1/02,26070.93822,7,Hectares,Gamkaberg mountain,0,2002
8/1/02,26070.93822,8,Hectares,Gamkaberg mountain,0,2002
9/1/02,26070.93822,9,Hectares,Gamkaberg mountain,0,2002
10/1/02,26070.93822,10,Hectares,Gamkaberg mountain,0,2002
11/1/02,26070.93822,11,Hectares,Gamkaberg mountain,0,2002
12/1/02,26070.93822,12,Hectares,Gamkaberg mountain,126.9852003,2002
1/1/03,26070.93822,1,Hectares,Gamkaberg mountain,0,2003
2/1/03,26070.93822,2,Hectares,Gamkaberg mountain,0,2003
3/1/03,26070.93822,3,Hectares,Gamkaberg mountain,0,2003
4/1/03,26070.93822,4,Hectares,Gamkaberg mountain,0,2003
5/1/03,26070.93822,5,Hectares,Gamkaberg mountain,0,2003
6/1/03,26070.93822,6,Hectares,Gamkaberg mountain,0,2003
7/1/03,26070.93822,7,Hectares,Gamkaberg mountain,0,2003
8/1/03,26070.93822,8,Hectares,Gamkaberg mountain,0,2003
9/1/03,26070.93822,9,Hectares,Gamkaberg mountain,0,2003
10/1/03,26070.93822,10,Hectares,Gamkaberg mountain,0,2003
11/1/03,26070.93822,11,Hectares,Gamkaberg mountain,0,2003
12/1/03,26070.93822,12,Hectares,Gamkaberg mountain,0,2003
1/1/04,26070.93822,1,Hectares,Gamkaberg mountain,0,2004
2/1/04,26070.93822,2,Hectares,Gamkaberg mountain,0,2004
3/1/04,26070.93822,3,Hectares,Gamkaberg mountain,0,2004
4/1/04,26070.93822,4,Hectares,Gamkaberg mountain,0,2004
5/1/04,26070.93822,5,Hectares,Gamkaberg mountain,0,2004
6/1/04,26070.93822,6,Hectares,Gamkaberg mountain,0,2004
7/1/04,26070.93822,7,Hectares,Gamkaberg mountain,0,2004
8/1/04,26070.93822,8,Hectares,Gamkaberg mountain,0,2004
9/1/04,26070.93822,9,Hectares,Gamkaberg mountain,0,2004
10/1/04,26070.93822,10,Hectares,Gamkaberg mountain,0,2004
11/1/04,26070.93822,11,Hectares,Gamkaberg mountain,0,2004
12/1/04,26070.93822,12,Hectares,Gamkaberg mountain,0,2004
1/1/05,26070.93822,1,Hectares,Gamkaberg mountain,0,2005
2/1/05,26070.93822,2,Hectares,Gamkaberg mountain,0,2005
3/1/05,26070.93822,3,Hectares,Gamkaberg mountain,0,2005
4/1/05,26070.93822,4,Hectares,Gamkaberg mountain,0,2005
5/1/05,26070.93822,5,Hectares,Gamkaberg mountain,0,2005
6/1/05,26070.93822,6,Hectares,Gamkaberg mountain,0,2005
7/1/05,26070.93822,7,Hectares,Gamkaberg mountain,0,2005
8/1/05,26070.93822,8,Hectares,Gamkaberg mountain,0,2005
9/1/05,26070.93822,9,Hectares,Gamkaberg mountain,0,2005
10/1/05,26070.93822,10,Hectares,Gamkaberg mountain,7.237047549,2005
11/1/05,26070.93822,11,Hectares,Gamkaberg mountain,93.24001958,2005
12/1/05,26070.93822,12,Hectares,Gamkaberg mountain,0,2005
1/1/06,26070.93822,1,Hectares,Gamkaberg mountain,0,2006
2/1/06,26070.93822,2,Hectares,Gamkaberg mountain,0,2006
3/1/06,26070.93822,3,Hectares,Gamkaberg mountain,0,2006
4/1/06,26070.93822,4,Hectares,Gamkaberg mountain,0,2006
5/1/06,26070.93822,5,Hectares,Gamkaberg mountain,0,2006
6/1/06,26070.93822,6,Hectares,Gamkaberg mountain,0,2006
7/1/06,26070.93822,7,Hectares,Gamkaberg mountain,0,2006
8/1/06,26070.93822,8,Hectares,Gamkaberg mountain,0,2006
9/1/06,26070.93822,9,Hectares,Gamkaberg mountain,0,2006
10/1/06,26070.93822,10,Hectares,Gamkaberg mountain,0,2006
11/1/06,26070.93822,11,Hectares,Gamkaberg mountain,0,2006
12/1/06,26070.93822,12,Hectares,Gamkaberg mountain,0,2006
1/1/07,26070.93822,1,Hectares,Gamkaberg mountain,0,2007
2/1/07,26070.93822,2,Hectares,Gamkaberg mountain,0,2007
3/1/07,26070.93822,3,Hectares,Gamkaberg mountain,0,2007
4/1/07,26070.93822,4,Hectares,Gamkaberg mountain,0,2007
5/1/07,26070.93822,5,Hectares,Gamkaberg mountain,0,2007
6/1/07,26070.93822,6,Hectares,Gamkaberg mountain,0,2007
7/1/07,26070.93822,7,Hectares,Gamkaberg mountain,0,2007
8/1/07,26070.93822,8,Hectares,Gamkaberg mountain,0,2007
9/1/07,26070.93822,9,Hectares,Gamkaberg mountain,0,2007
10/1/07,26070.93822,10,Hectares,Gamkaberg mountain,0,2007
11/1/07,26070.93822,11,Hectares,Gamkaberg mountain,0,2007
12/1/07,26070.93822,12,Hectares,Gamkaberg mountain,0,2007
1/1/08,26070.93822,1,Hectares,Gamkaberg mountain,0,2008
2/1/08,26070.93822,2,Hectares,Gamkaberg mountain,0,2008
3/1/08,26070.93822,3,Hectares,Gamkaberg mountain,0,2008
4/1/08,26070.93822,4,Hectares,Gamkaberg mountain,300.4180844,2008
5/1/08,26070.93822,5,Hectares,Gamkaberg mountain,0,2008
6/1/08,26070.93822,6,Hectares,Gamkaberg mountain,0,2008
7/1/08,26070.93822,7,Hectares,Gamkaberg mountain,0,2008
8/1/08,26070.93822,8,Hectares,Gamkaberg mountain,0,2008
9/1/08,26070.93822,9,Hectares,Gamkaberg mountain,0,2008
10/1/08,26070.93822,10,Hectares,Gamkaberg mountain,0,2008
11/1/08,26070.93822,11,Hectares,Gamkaberg mountain,0,2008
12/1/08,26070.93822,12,Hectares,Gamkaberg mountain,0,2008
1/1/09,26070.93822,1,Hectares,Gamkaberg mountain,0,2009
2/1/09,26070.93822,2,Hectares,Gamkaberg mountain,0,2009
3/1/09,26070.93822,3,Hectares,Gamkaberg mountain,0,2009
4/1/09,26070.93822,4,Hectares,Gamkaberg mountain,0,2009
5/1/09,26070.93822,5,Hectares,Gamkaberg mountain,0,2009
6/1/09,26070.93822,6,Hectares,Gamkaberg mountain,0,2009
7/1/09,26070.93822,7,Hectares,Gamkaberg mountain,0,2009
8/1/09,26070.93822,8,Hectares,Gamkaberg mountain,0,2009
9/1/09,26070.93822,9,Hectares,Gamkaberg mountain,0,2009
10/1/09,26070.93822,10,Hectares,Gamkaberg mountain,0,2009
11/1/09,26070.93822,11,Hectares,Gamkaberg mountain,0,2009
12/1/09,26070.93822,12,Hectares,Gamkaberg mountain,0,2009
1/1/10,26070.93822,1,Hectares,Gamkaberg mountain,0,2010
2/1/10,26070.93822,2,Hectares,Gamkaberg mountain,0,2010
3/1/10,26070.93822,3,Hectares,Gamkaberg mountain,429.1693547,2010
4/1/10,26070.93822,4,Hectares,Gamkaberg mountain,0,2010
5/1/10,26070.93822,5,Hectares,Gamkaberg mountain,0,2010
6/1/10,26070.93822,6,Hectares,Gamkaberg mountain,0,2010
7/1/10,26070.93822,7,Hectares,Gamkaberg mountain,0,2010
8/1/10,26070.93822,8,Hectares,Gamkaberg mountain,0,2010
